f,rho,prefill_scale,class,quantile,prompt_len,kv_bytes,t_prefill,t_transfer_25,t_transfer_nv,queue_mean_wait,queue_p95,ttft_25,ttft_nv,transfer_frac_25,transfer_frac_nv,gap_pct
0.5,0.5,0.5,mixed,p95,10704.900000000003,1403112652.8000004,0.548969230769231,0.8979920977920003,0.0023385210880000006,0.2744846153846155,0.7548326923076926,2.201794020868924,1.3061404441649236,0.40784564281703944,0.0017904055405734917,68.57253220396474
0.5,0.5,1.0,long_only,p50,8770.0,1149501440.0,0.8994871794871795,0.7356809216,0.0019158357333333334,0.44974358974358974,1.2367948717948718,2.8719629728820513,2.1381978870153846,0.256159612274435,0.0008960048763342308,34.316986763601044
0.5,0.5,1.0,long_only,p95,12399.449999999999,1625220710.3999999,1.2717384615384613,1.0401412546559998,0.0027087011839999997,0.6358692307692306,1.7486403846153842,4.060520100809845,3.0230875473378456,0.256159612274435,0.0008960048763342309,34.31698676360104
0.5,0.5,1.0,mixed,p50,1242.0,162791424.0,0.12738461538461537,0.10418651136,0.00027131904,0.06369230769230769,0.17515384615384613,0.40672497289846155,0.30280978057846153,0.256159612274435,0.0008960048763342309,34.31698676360105
0.5,0.5,1.0,mixed,p95,10704.900000000003,1403112652.8000004,1.097938461538462,0.8979920977920003,0.0023385210880000006,0.548969230769231,1.5096653846153851,3.5055959439458473,2.609942367241847,0.256159612274435,0.0008960048763342308,34.316986763601044
0.5,0.5,2.0,long_only,p50,8770.0,1149501440.0,1.798974358974359,0.7356809216,0.0019158357333333334,0.8994871794871795,2.4735897435897436,5.008245024164102,4.274479938297436,0.14689395547750547,0.0004482032343088802,17.16618387403011
0.5,0.5,2.0,long_only,p95,12399.449999999999,1625220710.3999999,2.5434769230769225,1.0401412546559998,0.0027087011839999997,1.2717384615384613,3.4972807692307684,7.080898946963691,6.043466393491691,0.14689395547750547,0.0004482032343088802,17.166183874030107
0.5,0.5,2.0,mixed,p50,1242.0,162791424.0,0.25476923076923075,0.10418651136,0.00027131904,0.12738461538461537,0.35030769230769226,0.7092634344369231,0.6053482421169231,0.14689395547750547,0.0004482032343088802,17.166183874030114
0.5,0.5,2.0,mixed,p95,10704.900000000003,1403112652.8000004,2.195876923076924,0.8979920977920003,0.0023385210880000006,1.097938461538462,3.0193307692307703,6.113199790099695,5.2175462133956945,0.14689395547750547,0.0004482032343088801,17.16618387403011
0.5,0.7,0.5,long_only,p50,8770.0,1149501440.0,0.44974358974358974,0.7356809216,0.0019158357333333334,0.5247008547008546,1.44292735042735,2.62835186177094,1.8945867759042732,0.27990199192900694,0.0010112156158267906,38.72955808616608
0.5,0.7,0.5,long_only,p95,12399.449999999999,1625220710.3999999,0.6358692307692306,1.0401412546559998,0.0027087011839999997,0.7418474358974355,2.040080448717948,3.7160909341431783,2.6786583806711786,0.27990199192900694,0.0010112156158267906,38.72955808616608
0.5,0.7,0.5,mixed,p50,1242.0,162791424.0,0.06369230769230769,0.10418651136,0.00027131904,0.07430769230769228,0.2043461538461538,0.37222497289846146,0.26830978057846144,0.27990199192900694,0.0010112156158267908,38.729558086166094
0.5,0.7,0.5,mixed,p95,10704.900000000003,1403112652.8000004,0.548969230769231,0.8979920977920003,0.0023385210880000006,0.6404641025641027,1.7612762820512824,3.2082376106125134,2.312584033908513,0.27990199192900694,0.0010112156158267906,38.72955808616608
0.5,0.7,1.0,long_only,p50,8770.0,1149501440.0,0.8994871794871795,0.7356809216,0.0019158357333333334,1.0494017094017092,2.8858547008547,4.521022801941879,3.787257716075213,0.16272444396520377,0.0005058635764874063,19.37457497946765
