run_id,policy,p_hot,load_frac,lam,budget_level,gamma,c,rep,trace_seed,warm_hot_count,t_warm,gate_waits,n_steady,hit_rate,agg_mean_ttft,hot_p99_ttft,hot_mean_ttft,cold_p99_ttft,cold_mean_ttft,hot_p95_ttft,cold_p95_ttft,hot_p99_wait,cold_p99_wait,hot_attainment,cold_attainment,fi,node_util_0,node_util_1,node_util_2,node_util_3,hot_node_id,hot_node_util,overload_any,cache_tokens_0,evictions_0,cache_tokens_1,evictions_1,cache_tokens_2,evictions_2,cache_tokens_3,evictions_3,variant,replication_active,replication_kv_extra,total_input_tokens,replication_tokens,replication_share
e3_B_p0.9_c064_l0.50_L2_g1.0_s256_r06,B,0.9,0.5,4.444444444444445,L2,1.0,64,6,1006,200,46.56687373334546,0,9774,0.681378347128806,0.211985322542335,0.1875,0.12580336460909203,1.06201171875,1.0014192241096296,0.1826171875,1.05615234375,0.026801117111648218,0.03284384561303109,1.0,1.0,1.0,0.22790469754922418,0.23539559229892598,0.23539272399956085,0.23229165110901098,1,0.23539559229892598,False,3967.0,2430,2473.0,2514,3868.0,2486,2607.0,2542,s256,False,0,,0,0.0
e3_B_p0.9_c064_l0.50_L2_g1.0_s256_r05,B,0.9,0.5,4.444444444444445,L2,1.0,64,5,1005,200,55.691430329549384,0,9769,0.6766873717918925,0.21653378262634748,0.19331888970951772,0.1272560998467333,1.0820218041631304,1.0029124081540128,0.1826171875,1.0576171875,0.05789972292134736,0.04132745966947195,1.0,1.0,1.0,0.23277739837465933,0.2385286313673426,0.23571806659484737,0.23465096426279647,1,0.2385286313673426,False,3055.0,2459,3078.0,2519,3503.0,2484,4083.0,2507,s256,False,0,,0,0.0
e3_C_p0.9_c064_l0.50_L1_g1.0_s256_r09,C,0.9,0.5,4.444444444444445,L1,1.0,64,9,1009,200,46.829870261771894,0,9779,0.6853314659154637,0.22314602151256324,0.47021989114471163,0.14142910362566963,1.06201171875,0.999763947896274,0.23512651821250183,1.056640625,0.337731964840231,0.0,1.0,1.0,1.0,0.3345046965418291,0.33323326814903104,0.1281017602029887,0.13143859103051103,0,0.3345046965418291,False,8188.0,4681,7882.0,4679,6159.0,284,6278.0,292,s256,True,1024,13220394.0,1024,7.74560879199213e-05
e3_C_p0.9_c064_l0.50_L1_g1.0_s256_r10,C,0.9,0.5,4.444444444444445,L1,1.0,64,10,1010,200,55.1653640452204,0,9770,0.6833679140674427,0.22275935347108083,0.38627797865628044,0.13996996409761928,1.06181640625,0.9995367379326028,0.2314823964036805,1.056640625,0.25647409192099974,0.0,1.0,1.0,1.0,0.33790896716885815,0.3449523802106822,0.13113538078845144,0.12886421281220012,1,0.3449523802106822,False,7960.0,4735,7993.0,4626,6214.0,289,6189.0,290,s256,True,1024,13229910.0,1024,7.740037536158598e-05
e3_B_p0.9_c064_l0.50_L2_g1.0_s256_r07,B,0.9,0.5,4.444444444444445,L2,1.0,64,7,1007,200,50.14062385013384,0,9783,0.68021375127367,0.21280481252739017,0.1875,0.12646801232957564,1.0615234375,0.9999250095738565,0.1826171875,1.05712890625,0.029563570142045307,0.01437903935170426,1.0,1.0,1.0,0.23473070182413533,0.23940620539199017,0.24273071930397702,0.23352840388573728,2,0.24273071930397702,False,4056.0,2553,2747.0,2501,4057.0,2516,3267.0,2405,s256,False,0,,0,0.0
e3_B_p0.9_c064_l0.50_L2_g1.0_s256_r08,B,0.9,0.5,4.444444444444445,L2,1.0,64,8,1008,200,48.99278721125204,0,9773,0.6817336242830768,0.21143160148175488,0.1872034146169096,0.12609323530646144,1.06201171875,1.001236837227913,0.1826171875,1.05615234375,0.023107228058727287,0.029820113938737944,1.0,1.0,1.0,0.23909106833858057,0.23915124247160652,0.22840793795295206,0.23671969611619662,1,0.23915124247160652,False,3687.0,2506,3922.0,2486,3781.0,2467,2946.0,2508,s256,False,0,,0,0.0
e3_B_p0.9_c064_l0.50_L2_g1.0_s256_r09,B,0.9,0.5,4.444444444444445,L2,1.0,64,9,1009,200,46.829870261771894,0,9779,0.6853314659154637,0.2088017546364211,0.18701171875,0.12551779014556746,1.06201171875,1.0003125149103984,0.18212890625,1.05712890625,0.031489309331196924,0.033597398358324454,1.0,1.0,1.0,0.22840751900164455,0.23438461443517905,0.2288236755250236,0.23566250696251276,3,0.23566250696251276,False,2145.0,2503,3805.0,2546,2630.0,2380,2963.0,2538,s256,False,0,,0,0.0
e3_B_p0.9_c064_l0.50_L2_g1.0_s256_r10,B,0.9,0.5,4.444444444444445,L2,1.0,64,10,1010,200,55.1653640452204,0,9770,0.6833679140674427,0.21036096096913207,0.1875,0.12622470482121229,1.06201171875,0.999775419555725,0.1826171875,1.056640625,0.03415569595649676,0.01938750426766119,1.0,1.0,1.0,0.2396520274784652,0.23257598312182667,0.2357392237320415,0.23489370664785855,0,0.2396520274784652,False,3828.0,2520,3833.0,2452,4062.0,2546,3784.0,2450,s256,False,0,,0,0.0
e3_C_p0.9_c064_l0.50_L2_g1.0_s256_r01,C,0.9,0.5,4.444444444444445,L2,1.0,64,1,1001,200,44.1969543117469,0,9780,0.6753365903784895,0.22976147168156258,0.39266189887023306,0.14083113171608133,1.0625,0.9994083527056243,0.23656611150852158,1.05615234375,0.25939532493271267,0.03249955391258481,1.0,1.0,1.0,0.33037335565135445,0.34321501810810773,0.12841269732018806,0.13962782483496072,1,0.34321501810810773,False,3886.0,4587,3754.0,4781,2105.0,291,3913.0,322,s256,True,1024,13293235.0,1024,7.703166309780877e-05
e3_C_p0.9_c064_l0.50_L2_g1.0_s256_r02,C,0.9,0.5,4.444444444444445,L2,1.0,64,2,1002,200,47.98987389636188,0,9781,0.6822509892024705,0.2253314412253472,0.4041923676922555,0.14167384275386677,1.06103515625,1.0002834656809922,0.23874278378018512,1.056640625,0.2804943645187955,0.0,1.0,1.0,1.0,0.3335050400999395,0.3301271678575435,0.12948006269297244,0.1403300376399688,0,0.3335050400999395,False,3915.0,4667,3951.0,4700,2087.0,290,2133.0,316,s256,True,1024,13250068.0,1024,7.72826222476745e-05
e3_C_p0.9_c064_l0.50_L2_g1.0_s256_r03,C,0.9,0.5,4.444444444444445,L2,1.0,64,3,1003,200,53.76851178483557,0,9775,0.6834372040595108,0.22418287551704166,0.4091030312546051,0.14146290317964427,1.06201171875,0.9971112942887016,0.23731698190847508,1.05517578125,0.2742380138828281,0.0,1.0,1.0,1.0,0.33519608179312294,0.3350619214323598,0.12957490900992674,0.12797092133573407,0,0.33519608179312294,False,3990.0,4804,3944.0,4588,2036.0,294,1973.0,289,s256,True,1024,13230067.0,1024,7.739945685838174e-05
e3_C_p0.9_c064_l0.50_L2_g1.0_s256_r04,C,0.9,0.5,4.444444444444445,L2,1.0,64,4,1004,200,48.44568991168302,0,9778,0.6722406936615883,0.23247752886906364,0.4138792494086829,0.1414009939460069,1.0623242187500002,1.0001727957566617,0.24263836105262726,1.05625,0.2868274753766858,0.0,1.0,1.0,1.0,0.3381259055305391,0.33954022289513663,0.14838518851453414,0.13400068555622976,1,0.33954022289513663,False,3932.0,4596,3851.0,4743,4077.0,334,2125.0,302,s256,True,1024,13314850.0,1024,7.690661179059472e-05
e3_C_p0.9_c064_l0.50_L2_g1.0_s256_r06,C,0.9,0.5,4.444444444444445,L2,1.0,64,6,1006,200,46.64060420209546,0,9774,0.681378347128806,0.3240373176077501,1.140899094354156,0.25015773601457564,1.06201171875,1.0007804288333773,0.7745170500400068,1.05615234375,1.008537971664186,0.0,1.0,1.0,1.0,0.5499109362181126,0.11964202417423017,0.13446412342920122,0.12695698686643028,0,0.5499109362181126,False,4056.0,9123,1993.0,277,4008.0,298,4002.0,285,s256,True,1024,13242992.0,1024,7.732391592473966e-05
e3_C_p0.9_c064_l0.50_L2_g1.0_s256_r05,C,0.9,0.5,4.444444444444445,L2,1.0,64,5,1005,200,55.691430329549384,0,9769,0.6766873717918925,0.230245687915133,0.4301692165999863,0.14258771586104502,1.0626144935031503,1.0023575240903473,0.23492456522030802,1.05712890625,0.30199005832315867,0.027110385864386636,1.0,1.0,1.0,0.3368631977191437,0.3319040025762202,0.13652525443623031,0.1364111731409339,0,0.3368631977191437,False,3992.0,4674,3429.0,4683,4040.0,310,4052.0,308,s256,True,1024,13275779.0,1024,7.71329501643557e-05
e3_C_p0.9_c064_l0.50_L2_g1.0_s256_r07,C,0.9,0.5,4.444444444444445,L2,1.0,64,7,1007,200,50.14062385013384,0,9783,0.68021375127367,0.22917074060409892,0.46985915734703954,0.14469757486543017,1.06103515625,0.9993004501719412,0.2529526067592087,1.056640625,0.3354894297014203,0.0,1.0,1.0,1.0,0.3414152176423676,0.3437949569218155,0.13829113491290818,0.12689472092874854,1,0.3437949569218155,False,2035.0,4706,3951.0,4689,1930.0,304,2053.0,284,s256,True,1024,13271687.0,1024,7.715673222251249e-05
e3_C_p0.9_c064_l0.50_L2_g1.0_s256_r08,C,0.9,0.5,4.444444444444445,L2,1.0,64,8,1008,200,48.99278721125204,0,9773,0.6817336242830768,0.2262744183980267,0.4283243916343549,0.14259016799411378,1.0615234375,1.0007708387154577,0.2396337535203653,1.0556640625,0.2911864594373875,0.0,1.0,1.0,1.0,0.3425848880867269,0.34176939036853643,0.12887375511443555,0.13016783451798386,0,0.3425848880867269,False,3796.0,4691,4077.0,4716,2095.0,286,4096.0,288,s256,True,1024,13248107.0,1024,7.729406171009941e-05
e3_A_p0.9_c064_l0.65_L1_g1.0_s256_r01,A,0.9,0.65,5.777777777777779,L1,1.0,64,1,1001,200,34.1054559927786,0,9780,0.6753365903784895,0.39935843493544193,1.300831391160174,0.32984621962858285,1.1126331598645993,1.0009513190373502,0.9493119541948594,1.05712890625,1.1679074307963948,0.10496827608631959,1.0,1.0,1.0,0.6963451417747841,0.18224939607336835,0.17264208315143442,0.17270589179468598,0,0.6963451417747841,False,8043.0,9049,6234.0,315,8077.0,303,8083.0,300,s256,False,0,,0,0.0
e3_A_p0.9_c064_l0.65_L1_g1.0_s256_r02,A,0.9,0.65,5.777777777777779,L1,1.0,64,2,1002,200,37.15349374239375,0,9779,0.6823526623034315,0.40323074177180196,1.4168550764197458,0.3388017818841873,1.06103515625,1.0006198477885824,1.0381319279302286,1.056640625,1.277057737232196,0.0,0.9997734224538348,1.0,0.9997734224538348,0.7062460694021814,0.16880970426910066,0.16686088780981637,0.1716355054145069,0,0.7062460694021814,False,8034.0,9095,6420.0,290,6311.0,282,8081.0,293,s256,False,0,,0,0.0
e3_A_p0.9_c064_l0.65_L1_g1.0_s256_r03,A,0.9,0.65,5.777777777777779,L1,1.0,64,3,1003,200,41.63666303409435,0,9774,0.6834193645827616,0.39451284124591246,1.3894713498630906,0.3298854188253418,1.0624532594029552,0.998317616432387,0.9797929539419784,1.05654296875,1.2568495585761705,0.013065511967396196,0.999886736889795,1.0,0.999886736889795,0.700196194681212,0.16207767165191217,0.1710080562710741,0.1728219651996421,0,0.700196194681212,False,7921.0,9090,8157.0,277,6264.0,294,6245.0,301,s256,False,0,,0,0.0
e3_A_p0.9_c064_l0.65_L1_g1.0_s256_r04,A,0.9,0.65,5.777777777777779,L1,1.0,64,4,1004,200,37.46494314595997,0,9777,0.672224825650624,0.3946035733315134,1.2552382192875455,0.3225812271698673,1.0625,1.0016192970082602,0.9650642275346341,1.056640625,1.119511898865171,0.027610315041193753,0.998512585812357,1.0,0.998512585812357,0.6950491848926282,0.18506112914120354,0.1766030565719312,0.1914382178395793,0,0.6950491848926282,False,7905.0,9008,6189.0,322,6206.0,308,8169.0,326,s256,False,0,,0,0.0
e3_A_p0.9_c064_l0.65_L1_g1.0_s256_r05,A,0.9,0.65,5.777777777777779,L1,1.0,64,5,1005,200,42.94432806003122,0,9767,0.6768965728216993,0.41430704610331276,1.453059163221751,0.34738319807287693,1.1136879235729968,1.0049739663960833,1.0321671304522617,1.0576171875,1.3192456159957324,0.09118792357299509,0.9990881112504274,1.0,0.9990881112504274,0.7021130377818585,0.17806527015741558,0.1682748981682566,0.1756900370373908,0,0.7021130377818585,False,7959.0,9051,6112.0,309,8149.0,295,8167.0,306,s256,False,0,,0,0.0
e3_A_p0.9_c064_l0.65_L1_g1.0_s256_r06,A,0.9,0.65,5.777777777777779,L1,1.0,64,6,1006,200,35.93474211459266,0,9774,0.681378347128806,0.39650288583888815,1.2750128431624772,0.33032197702133304,1.1243320869825058,1.0027255142175742,0.9820266418316406,1.05615234375,1.1489318573249163,0.15800396198250602,1.0,1.0,1.0,0.6958797700707667,0.1758379288856896,0.17030179487972785,0.1681026732002291,0,0.6958797700707667,False,8162.0,9071,7944.0,303,8147.0,296,8090.0,290,s256,False,0,,0,0.0
e3_A_p0.9_c064_l0.65_L1_g1.0_s256_r07,A,0.9,0.65,5.777777777777779,L1,1.0,64,7,1007,200,38.72999276561461,0,9783,0.68021375127367,0.40274859397550267,1.25040957051379,0.3371786445528922,1.062177734375,1.00054039760501,0.9830654156643845,1.05712890625,1.1195848494671983,0.007695472809683262,1.0,1.0,1.0,0.7165130761164318,0.16731529548383076,0.1772149077622268,0.1744368914722649,0,0.7165130761164318,False,6130.0,9093,6237.0,281,8076.0,303,6223.0,293,s256,False,0,,0,0.0
e3_A_p0.9_c064_l0.65_L1_g1.0_s256_r08,A,0.9,0.65,5.777777777777779,L1,1.0,64,8,1008,200,37.725183371636184,0,9772,0.6817219907161192,0.394414010978073,1.1883870901176687,0.328761722844639,1.0625,1.001956014177186,0.9294197520868097,1.056640625,1.0721194039008466,0.03312215543477601,1.0,1.0,1.0,0.7092067670171208,0.16031361292207136,0.1801330261107521,0.176703815090202,0,0.7092067670171208,False,8027.0,9082,6180.0,276,7920.0,305,8079.0,299,s256,False,0,,0,0.0
e3_A_p0.9_c064_l0.65_L1_g1.0_s256_r09,A,0.9,0.65,5.777777777777779,L1,1.0,64,9,1009,200,36.12214217422389,0,9779,0.6853314659154637,0.39310700262268805,1.2627209285220364,0.32905412040104115,1.0686219733991549,1.0018501840374372,0.9945240292402894,1.05712890625,1.1489834077045433,0.05909051741841743,1.0,1.0,1.0,0.6987465922847607,0.1682769018477409,0.16156904305594638,0.17691006795821035,0,0.6987465922847607,False,8071.0,9095,6157.0,287,6240.0,275,6214.0,303,s256,False,0,,0,0.0
e3_A_p0.9_c064_l0.65_L1_g1.0_s256_r10,A,0.9,0.65,5.777777777777779,L1,1.0,64,10,1010,200,42.842643377750086,0,9768,0.6834635763191639,0.3857979798575761,1.267215390103497,0.32026120956478366,1.0625,1.0012858608626523,0.926342158463936,1.0571533203125,1.132128052187847,0.06973198156459406,1.0,1.0,1.0,0.7138783712980291,0.17104638593188745,0.1609860185526832,0.1795633820300319,0,0.7138783712980291,False,8042.0,9090,8117.0,290,6184.0,275,6279.0,306,s256,False,0,,0,0.0
e3_B_p0.9_c064_l0.65_L1_g1.0_s256_r01,B,0.9,0.65,5.777777777777779,L1,1.0,64,1,1001,200,34.015573328747614,0,9780,0.6753365903784895,0.21791806449183967,0.20890754962643773,0.12726073982282854,1.1504722467071338,1.0025111201416137,0.18359375,1.0581613535035104,0.0681458733997761,0.1401807765043895,1.0,1.0,1.0,0.30294015354654485,0.2964861275353813,0.31611510244764623,0.3085614386054441,2,0.31611510244764623,False,6633.0,2463,7783.0,2513,8039.0,2496,8029.0,2465,s256,False,0,,0,0.0
e3_B_p0.9_c064_l0.65_L1_g1.0_s256_r02,B,0.9,0.65,5.777777777777779,L1,1.0,64,2,1002,200,36.92695965285477,0,9781,0.6822509892024705,0.21371165270657558,0.24059542608477952,0.12861082315492817,1.0647816821893277,1.002032873359192,0.18359375,1.05810546875,0.10904825316762916,0.057485612446519126,1.0,1.0,1.0,0.30432603984114265,0.3057535205812764,0.2997360962805078,0.30372030533413963,1,0.3057535205812764,False,7050.0,2426,8126.0,2498,7971.0,2512,8062.0,2492,s256,False,0,,0,0.0
e3_B_p0.9_c064_l0.65_L1_g1.0_s256_r03,B,0.9,0.65,5.777777777777779,L1,1.0,64,3,1003,200,41.403212190258124,0,9775,0.6834372040595108,0.2123991771213031,0.2271576598118578,0.12820215688821343,1.0795113074845721,0.9991290063892203,0.18359375,1.05810546875,0.08958651041281525,0.05265242450134324,1.0,1.0,1.0,0.3041130450398635,0.3056052049480405,0.3084790993452214,0.2878079571806645,2,0.3084790993452214,False,7956.0,2462,7932.0,2484,8024.0,2464,8173.0,2511,s256,False,0,,0,0.0
e3_B_p0.9_c064_l0.65_L1_g1.0_s256_r05,B,0.9,0.65,5.777777777777779,L1,1.0,64,5,1005,200,42.86604165974953,0,9768,0.6767952448393484,0.2193799267999543,0.2955631391337668,0.1302342981389794,1.1405361180541342,1.0053845501594847,0.18408203125,1.05859375,0.14937202806448302,0.11068527942633634,1.0,1.0,1.0,0.2966547277606777,0.30937289885418645,0.3052412930073065,0.31288322250239364,3,0.31288322250239364,False,8131.0,2510,8189.0,2420,8059.0,2540,7869.0,2457,s256,False,0,,0,0.0
e3_B_p0.9_c064_l0.65_L1_g1.0_s256_r04,B,0.9,0.65,5.777777777777779,L1,1.0,64,4,1004,200,37.28247931908309,0,9778,0.6722406936615883,0.22116042275204584,0.23649410426967568,0.12838168767905836,1.1200100105483763,1.00320374316958,0.18408203125,1.05810546875,0.09515891088815354,0.1172753686436045,1.0,1.0,1.0,0.3165807945648836,0.31102385058238124,0.3126702571753135,0.30784370464948263,0,0.3165807945648836,False,8028.0,2491,7113.0,2483,7871.0,2491,8154.0,2446,s256,False,0,,0,0.0
e3_B_p0.9_c064_l0.65_L1_g1.0_s256_r06,B,0.9,0.65,5.777777777777779,L1,1.0,64,6,1006,200,35.86101164584266,0,9774,0.681378347128806,0.21411466861487002,0.23210513127940657,0.12786301537488284,1.1267122499287583,1.0041869849878087,0.18408203125,1.05810546875,0.09766302179411315,0.15675395354848656,1.0,1.0,1.0,0.31103999184709197,0.3049227268704663,0.3028779019059441,0.29151501438539557,0,0.31103999184709197,False,8085.0,2509,8014.0,2474,6355.0,2493,7906.0,2455,s256,False,0,,0,0.0
e3_C_p0.9_c064_l0.50_L2_g1.0_s256_r10,C,0.9,0.5,4.444444444444445,L2,1.0,64,10,1010,200,55.407301625450124,0,9769,0.6834688594367867,0.22481579544789457,0.47867165020910474,0.142320483408495,1.06201171875,0.9996574018264676,0.23537969106755557,1.0566650390625,0.3608170899912386,0.0,1.0,1.0,1.0,0.3463272251276891,0.34130917597536325,0.13084635878221493,0.12428067300361616,0,0.3463272251276891,False,4024.0,4733,4071.0,4680,4017.0,290,2105.0,276,s256,True,1024,13227956.0,1024,7.741180874807869e-05
e3_C_p0.9_c064_l0.50_L2_g1.0_s256_r09,C,0.9,0.5,4.444444444444445,L2,1.0,64,9,1009,200,46.829870261771894,0,9779,0.6853314659154637,0.22335033915141464,0.45621559613966495,0.14162842491447838,1.06201171875,1.0000157496438016,0.24036964568815616,1.056640625,0.33276321925070546,0.0,1.0,1.0,1.0,0.3380546209078359,0.3297252492069104,0.12548579182678282,0.13401265398283085,0,0.3380546209078359,False,2647.0,4751,4016.0,4646,2045.0,278,3861.0,302,s256,True,1024,13220394.0,1024,7.74560879199213e-05
e3_B_p0.9_c064_l0.65_L1_g1.0_s256_r07,B,0.9,0.65,5.777777777777779,L1,1.0,64,7,1007,200,38.60362742077603,0,9783,0.68021375127367,0.2145293205243242,0.2203095291699301,0.12821382245032356,1.0808089129094833,1.0014553091700216,0.18368624158597413,1.05810546875,0.08226928585936562,0.05397043054784041,1.0,1.0,1.0,0.3075906585345326,0.31303735841554897,0.311310483819387,0.3035695326416154,1,0.31303735841554897,False,7626.0,2491,7597.0,2519,7617.0,2451,7992.0,2481,s256,False,0,,0,0.0
e3_B_p0.9_c064_l0.65_L1_g1.0_s256_r08,B,0.9,0.65,5.777777777777779,L1,1.0,64,8,1008,200,37.725183371636184,0,9772,0.6817219907161192,0.21326231708048007,0.21571915414038625,0.1279555050773761,1.08305145289497,1.0026860054911557,0.18408203125,1.05732421875,0.08736792889829907,0.08184803444735739,1.0,1.0,1.0,0.3044164836615667,0.3072218769533458,0.30365889477012165,0.3110026226759771,3,0.3110026226759771,False,8110.0,2482,8041.0,2525,8045.0,2430,8066.0,2497,s256,False,0,,0,0.0
e3_B_p0.9_c064_l0.65_L1_g1.0_s256_r09,B,0.9,0.65,5.777777777777779,L1,1.0,64,9,1009,200,36.058922136459145,0,9779,0.6853314659154637,0.21079722478875934,0.21540215180454242,0.1274418296878216,1.1164127987223749,1.002986844394664,0.18359375,1.058837890625,0.08391066328641773,0.09449105584060734,1.0,1.0,1.0,0.3074093912154414,0.3110520959498197,0.28312662478946926,0.30386926523183644,1,0.3110520959498197,False,8066.0,2476,7962.0,2522,8018.0,2470,8013.0,2449,s256,False,0,,0,0.0
e3_B_p0.9_c064_l0.65_L1_g1.0_s256_r10,B,0.9,0.65,5.777777777777779,L1,1.0,64,10,1010,200,42.450445299208,0,9770,0.6833679140674427,0.2122470084137136,0.22867309340973224,0.12810330045459045,1.090371481456964,1.0017313841534567,0.18359375,1.05810546875,0.09377811406546671,0.07353556167775256,1.0,1.0,1.0,0.30157657230184515,0.31477922521219415,0.30767967462845097,0.30176029598346227,1,0.31477922521219415,False,7133.0,2470,8097.0,2480,7924.0,2475,6864.0,2498,s256,False,0,,0,0.0
e3_C_p0.9_c064_l0.65_L1_g1.0_s256_r01,C,0.9,0.65,5.777777777777779,L1,1.0,64,1,1001,200,34.015573328747614,0,9780,0.6753365903784895,0.24055617888000794,0.5470205059516893,0.15264181375014915,1.1335160051736626,1.0014103142141362,0.29339182388291624,1.05732421875,0.4386699713567033,0.10939491142366238,1.0,1.0,1.0,0.4201342610220326,0.42553715012274257,0.1826947425409276,0.19573666844931378,1,0.42553715012274257,False,8044.0,4704,6372.0,4584,8141.0,319,8087.0,342,s256,True,1024,13293235.0,1024,7.703166309780877e-05
e3_C_p0.9_c064_l0.65_L1_g1.0_s256_r02,C,0.9,0.65,5.777777777777779,L1,1.0,64,2,1002,200,36.92695965285477,0,9781,0.6822509892024705,0.2383466046296641,0.5768721714726609,0.15603723703749445,1.06103515625,1.0008094557353033,0.30673191408336026,1.05712890625,0.45236793098200256,0.0,1.0,1.0,1.0,0.42099356735636334,0.4303152651652349,0.17402130167630983,0.1882058278391585,1,0.4303152651652349,False,8161.0,4675,8119.0,4657,6241.0,299,6248.0,319,s256,True,1024,13250068.0,1024,7.72826222476745e-05
e3_C_p0.9_c064_l0.65_L1_g1.0_s256_r04,C,0.9,0.65,5.777777777777779,L1,1.0,64,4,1004,200,37.38628461564855,0,9777,0.672224825650624,0.24580615343300805,0.5406929547976249,0.1561089571148837,1.0638389116039617,1.0017883094796878,0.31838668300391043,1.05673828125,0.39967139994646034,0.06752176705743865,1.0,1.0,1.0,0.4406657672201012,0.43669961401779633,0.19274195589309204,0.178026355909463,0,0.4406657672201012,False,8154.0,4609,8060.0,4693,6169.0,332,8131.0,306,s256,True,1024,13313641.0,1024,7.691359561219955e-05
e3_C_p0.9_c064_l0.65_L1_g1.0_s256_r03,C,0.9,0.65,5.777777777777779,L1,1.0,64,3,1003,200,41.41785826935862,0,9775,0.6834372040595108,0.23498441626126504,0.5587468763450381,0.15333451560601996,1.0622256682173974,0.9979141758229728,0.29357048678307335,1.05615234375,0.44088313382255484,0.021691916691870372,1.0,1.0,1.0,0.424155565809434,0.4270636211434397,0.18514884019894534,0.16963042418129326,1,0.4270636211434397,False,8116.0,4641,7969.0,4701,8156.0,316,6458.0,294,s256,True,1024,13230067.0,1024,7.739945685838174e-05
e3_C_p0.9_c064_l0.65_L1_g1.0_s256_r06,C,0.9,0.65,5.777777777777779,L1,1.0,64,6,1006,200,35.93474211459266,0,9774,0.681378347128806,0.39762117574961586,1.3128117201999694,0.33158965625527476,1.0734954802746284,1.0024753855044326,0.9796593799940576,1.05615234375,1.1825454570327723,0.04980895683712833,1.0,1.0,1.0,0.6938395681790132,0.16598331812853115,0.1745743458754188,0.17572493485345025,0,0.6938395681790132,False,8162.0,9069,6145.0,288,8080.0,303,7986.0,301,s256,True,1024,13242992.0,1024,7.732391592473966e-05
e3_C_p0.9_c064_l0.65_L1_g1.0_s256_r05,C,0.9,0.65,5.777777777777779,L1,1.0,64,5,1005,200,42.86604165974953,0,9768,0.6767952448393484,0.2422971275802168,0.6141232890639006,0.155895553209439,1.1043148252581882,1.0041071898463818,0.3047406449951836,1.0576171875,0.46587898060857785,0.07260188280828841,1.0,1.0,1.0,0.43088390412001754,0.4383505547936492,0.17765926582497865,0.1773004107876457,1,0.4383505547936492,False,8149.0,4724,8148.0,4603,8161.0,310,8118.0,309,s256,True,1024,13273663.0,1024,7.714524619165034e-05
e3_C_p0.9_c064_l0.65_L1_g1.0_s256_r07,C,0.9,0.65,5.777777777777779,L1,1.0,64,7,1007,200,38.60362742077603,0,9783,0.68021375127367,0.24028804919138036,0.6220577776925031,0.1569014048353989,1.0631184882128446,1.0005120994936894,0.3080325082551667,1.0576171875,0.4879501780999572,0.04487615693031074,1.0,1.0,1.0,0.43872687207284466,0.43764160766042176,0.18369643072257247,0.17544312295524503,0,0.43872687207284466,False,7430.0,4712,7945.0,4635,6228.0,311,7955.0,296,s256,True,1024,13271687.0,1024,7.715673222251249e-05
e3_A_p0.9_c064_l0.65_L2_g1.0_s256_r01,A,0.9,0.65,5.777777777777779,L2,1.0,64,1,1001,200,34.1054559927786,0,9780,0.6753365903784895,0.38786847211867226,1.2338232676345298,0.31691585238780556,1.1424567421144933,1.0019273242218398,0.9049160852985882,1.05712890625,1.109191018091592,0.13928676987012403,1.0,1.0,1.0,0.6920137969786163,0.18011062333665465,0.16336274976044993,0.18867956669743283,0,0.6920137969786163,False,3853.0,9051,1959.0,317,4087.0,284,4026.0,331,s256,False,0,,0,0.0
e3_A_p0.9_c064_l0.65_L2_g1.0_s256_r02,A,0.9,0.65,5.777777777777779,L2,1.0,64,2,1002,200,37.15349374239375,0,9779,0.6823526623034315,0.4142407611798637,1.4854676943513376,0.35099624304183347,1.06103515625,1.000647653621453,1.0792699668789463,1.056640625,1.351852511874101,0.0,0.9996601336807522,1.0,0.9996601336807522,0.7093801444446008,0.16404993408833426,0.16875767912705025,0.17136440923561994,0,0.7093801444446008,False,3953.0,9115,2133.0,282,2127.0,289,2116.0,298,s256,False,0,,0,0.0
e3_C_p0.9_c064_l0.65_L1_g1.0_s256_r08,C,0.9,0.65,5.777777777777779,L1,1.0,64,8,1008,200,37.725183371636184,0,9772,0.6817219907161192,0.23825330464816544,0.567108207150506,0.15578614810422597,1.06201171875,1.0013990061812217,0.30154331723384903,1.05615234375,0.44304677620833777,0.030723265669094103,1.0,1.0,1.0,0.44227726674009205,0.4355486487059717,0.17966749772186288,0.16886380797221964,0,0.44227726674009205,False,8090.0,4656,8122.0,4704,6262.0,305,8115.0,288,s256,True,1024,13246831.0,1024,7.730150705478164e-05
e3_A_p0.9_c064_l0.65_L2_g1.0_s256_r03,A,0.9,0.65,5.777777777777779,L2,1.0,64,3,1003,200,41.63666303409435,0,9774,0.6834193645827616,0.41067058019596864,1.420118868329102,0.34777943695988583,1.0625,0.9982535470016566,1.0281041325994922,1.056640625,1.292337189854714,0.021691916691870372,0.999886736889795,1.0,0.999886736889795,0.7079828945635244,0.16596501862254318,0.16305269251992294,0.16900607147123506,0,0.7079828945635244,False,3942.0,9126,2036.0,288,2165.0,284,2044.0,294,s256,False,0,,0,0.0
