run_id,policy,p_hot,load_frac,lam,budget_level,gamma,c,rep,trace_seed,warm_hot_count,t_warm,gate_waits,n_steady,hit_rate,agg_mean_ttft,hot_p99_ttft,hot_mean_ttft,cold_p99_ttft,cold_mean_ttft,hot_p95_ttft,cold_p95_ttft,hot_p99_wait,cold_p99_wait,hot_attainment,cold_attainment,fi,node_util_0,node_util_1,node_util_2,node_util_3,hot_node_id,hot_node_util,overload_any,cache_tokens_0,evictions_0,cache_tokens_1,evictions_1,cache_tokens_2,evictions_2,cache_tokens_3,evictions_3,replication_active,replication_kv_extra
e2_B_p0.8_c016_l0.80_L1_g1.0_r01,B,0.8,0.8,2.0,L1,1.0,16,1,1001,200,109.43180157975193,0,9756,0.3961748969133426,0.6084236802329602,0.7083559451008119,0.5045469257799221,1.200649313238796,1.0035235956193314,0.5595703125,1.05810546875,0.2038601890538673,0.19320666778885467,1.0,1.0,1.0,0.29700031582966285,0.299386341079322,0.2956162086388966,0.29437153553666395,1,0.299386341079322,False,8076.0,2513,7053.0,2509,7267.0,2480,7302.0,2477,,
e2_B_p0.8_c016_l0.80_L1_g1.0_r03,B,0.8,0.8,2.0,L1,1.0,16,3,1003,200,132.76770651293904,0,9746,0.40069634644755053,0.6041855892909244,0.7042149828286819,0.5044751468164419,1.2339420058275616,1.00487575050146,0.5595703125,1.0605224609375,0.21545585590334676,0.25130195628356894,1.0,1.0,1.0,0.30404180088272825,0.29863261101976213,0.2936113694090182,0.29816161665790647,0,0.30404180088272825,False,7402.0,2501,8091.0,2520,7195.0,2453,7181.0,2503,,
e2_B_p0.8_c016_l0.80_L1_g1.0_r02,B,0.8,0.8,2.0,L1,1.0,16,2,1002,200,115.98343044727325,0,9757,0.40432269955808636,0.6020084274708982,0.7499254413248672,0.5065125918924227,1.201478946615179,1.0053096302966977,0.56005859375,1.0595703125,0.2524575409748444,0.20857982102212164,1.0,1.0,1.0,0.29468640161346066,0.30633059618239605,0.29649475417347004,0.2921715690410598,1,0.30633059618239605,False,7280.0,2467,7245.0,2565,7945.0,2486,8015.0,2459,,
e2_B_p0.8_c016_l0.80_L1_g1.0_r04,B,0.8,0.8,2.0,L1,1.0,16,4,1004,200,119.11318355440746,0,9760,0.39789449603161126,0.6074854033900929,0.6983861866389438,0.5057978290568976,1.1825228787460549,1.0042763451251986,0.55908203125,1.05908203125,0.19793500388848723,0.20019378871841023,1.0,1.0,1.0,0.2978939503137793,0.3054848396434391,0.29980461565049005,0.29142636960198626,1,0.3054848396434391,False,7279.0,2467,7206.0,2539,7356.0,2516,8046.0,2456,,
e2_B_p0.8_c016_l0.80_L1_g1.0_r05,B,0.8,0.8,2.0,L1,1.0,16,5,1005,200,147.23724376911917,0,9726,0.39991708975185036,0.6042852817551085,0.6732334205058805,0.503622183165212,1.2205378949497663,1.0056987456705113,0.55859375,1.060546875,0.16437056318710574,0.2137085794926531,1.0,1.0,1.0,0.299682121333754,0.2925320193867267,0.2948843798520432,0.29825335939965186,0,0.299682121333754,False,7183.0,2524,8107.0,2460,7939.0,2487,7951.0,2508,,
e2_B_p0.8_c016_l0.80_L1_g1.0_r07,B,0.8,0.8,2.0,L1,1.0,16,7,1007,200,127.06272290941396,0,9754,0.39951454114247803,0.605607886314641,0.6809568176632323,0.5050714594147433,1.220939996423981,1.0056494624681391,0.56005859375,1.060107421875,0.17239705486610493,0.22163064893895362,1.0,1.0,1.0,0.3008001869523015,0.30188175702754577,0.3033455666620159,0.30710936251161336,3,0.30710936251161336,False,6235.0,2473,7129.0,2494,7171.0,2492,8047.0,2520,,
e2_B_p0.8_c016_l0.80_L1_g1.0_r06,B,0.8,0.8,2.0,L1,1.0,16,6,1006,200,118.67927315671088,0,9741,0.40228023427778464,0.6035344775268364,0.7237650657450069,0.5058769665168626,1.223745122194457,1.0060251341026432,0.5597644085569298,1.0595878390378857,0.22011750060803462,0.22453411681806762,1.0,1.0,1.0,0.28951305280814366,0.2931501407406755,0.2984560837736277,0.30681670114459975,3,0.30681670114459975,False,8090.0,2423,7283.0,2460,6973.0,2543,7377.0,2552,,
e2_B_p0.8_c016_l0.80_L1_g1.0_r08,B,0.8,0.8,2.0,L1,1.0,16,8,1008,200,117.32706051151865,0,9752,0.4010626572354103,0.604859121353946,0.7155274279872721,0.5064746535876345,1.186596531440018,1.005406182270458,0.56005859375,1.0595214843749998,0.19887984947746726,0.19070382002854838,1.0,1.0,1.0,0.30191166581721435,0.30058686021838354,0.3065971671897744,0.29845684188241833,2,0.3065971671897744,False,7828.0,2477,7280.0,2515,7441.0,2526,7281.0,2460,,
e2_B_p0.8_c016_l0.80_L1_g1.0_r09,B,0.8,0.8,2.0,L1,1.0,16,9,1009,200,113.35357997581639,0,9757,0.4033445550842302,0.6021410639596073,0.7223652199727532,0.5056801948831274,1.175082089365737,1.0036530518033469,0.56005859375,1.05908203125,0.21935443720657616,0.1758359957474111,1.0,1.0,1.0,0.30331119228764514,0.293243840963689,0.2994869695313331,0.30152379474878543,0,0.30331119228764514,False,7303.0,2532,7241.0,2431,8171.0,2468,7978.0,2549,,
e2_B_p0.8_c016_l0.80_L1_g1.0_r10,B,0.8,0.8,2.0,L1,1.0,16,10,1010,200,140.7629605963259,0,9737,0.4050047900790002,0.599694197825461,0.6906495323733226,0.5046486044232503,1.216331522815185,1.0048966816974803,0.5595703125,1.0595703125,0.18848736063968904,0.22430665409386616,1.0,1.0,1.0,0.30242261548279187,0.30171087524372464,0.29546967977404104,0.3064672924585541,3,0.3064672924585541,False,8035.0,2482,7941.0,2491,7519.0,2460,7321.0,2543,,
e2_B_p0.8_c016_l0.80_L2_g1.0_r01,B,0.8,0.8,2.0,L2,1.0,16,1,1001,200,109.43180157975193,0,9756,0.3961748969133426,0.6084236802329602,0.7083559451008119,0.5045469257799221,1.200649313238796,1.0035235956193314,0.5595703125,1.05810546875,0.2038601890538673,0.19320666778885467,1.0,1.0,1.0,0.29847691987520825,0.29660759780048995,0.3014452817063371,0.2898446017025101,2,0.3014452817063371,False,3051.0,2519,4036.0,2490,4016.0,2533,3116.0,2450,,
e2_B_p0.8_c016_l0.80_L2_g1.0_r02,B,0.8,0.8,2.0,L2,1.0,16,2,1002,200,115.98343044727325,0,9757,0.40432269955808636,0.6020084274708982,0.7499254413248672,0.5065125918924227,1.201478946615179,1.0053096302966977,0.56005859375,1.0595703125,0.2524575409748444,0.20857982102212164,1.0,1.0,1.0,0.2962405721690338,0.2969959294917554,0.29746411215348534,0.29898270719611203,3,0.29898270719611203,False,3058.0,2529,2015.0,2474,4073.0,2499,3917.0,2490,,
e2_B_p0.8_c016_l0.80_L2_g1.0_r03,B,0.8,0.8,2.0,L2,1.0,16,3,1003,200,132.76770651293904,0,9746,0.40069634644755053,0.6041855892909244,0.7042149828286819,0.5044751468164419,1.2339420058275616,1.00487575050146,0.5595703125,1.0605224609375,0.21545585590334676,0.25130195628356894,1.0,1.0,1.0,0.3004236487777032,0.30357740224077134,0.2937552760249894,0.29669107092595115,1,0.30357740224077134,False,4001.0,2532,3178.0,2543,3951.0,2452,3166.0,2465,,
e2_B_p0.8_c016_l0.80_L2_g1.0_r04,B,0.8,0.8,2.0,L2,1.0,16,4,1004,200,119.11318355440746,0,9760,0.39789449603161126,0.6074854033900929,0.6983861866389438,0.5057978290568976,1.1825228787460549,1.0042763451251986,0.55908203125,1.05908203125,0.19793500388848723,0.20019378871841023,1.0,1.0,1.0,0.29436034827730884,0.3042343170280555,0.29929519542934263,0.2967199144749877,1,0.3042343170280555,False,3290.0,2459,1994.0,2524,2937.0,2504,4052.0,2506,,
e2_B_p0.8_c016_l0.80_L2_g1.0_r05,B,0.8,0.8,2.0,L2,1.0,16,5,1005,200,147.23724376911917,0,9726,0.39991708975185036,0.6042852817551085,0.6732334205058805,0.503622183165212,1.2205378949497663,1.0056987456705113,0.55859375,1.060546875,0.16437056318710574,0.2137085794926531,1.0,1.0,1.0,0.30173168297602415,0.2935341004064014,0.29954464118652646,0.29054145540322374,0,0.30173168297602415,False,3116.0,2533,3135.0,2489,2953.0,2510,3963.0,2460,,
e2_B_p0.8_c016_l0.80_L2_g1.0_r06,B,0.8,0.8,2.0,L2,1.0,16,6,1006,200,118.67927315671088,0,9741,0.40228023427778464,0.6035344775268364,0.7237650657450069,0.5058769665168626,1.223745122194457,1.0060251341026432,0.5597644085569298,1.0595878390378857,0.22011750060803462,0.22453411681806762,1.0,1.0,1.0,0.3022848838168327,0.29285146368727694,0.29978344095858894,0.29301619000434803,0,0.3022848838168327,False,4074.0,2542,3900.0,2473,3096.0,2493,3167.0,2484,,
e2_B_p0.8_c016_l0.80_L2_g1.0_r07,B,0.8,0.8,2.0,L2,1.0,16,7,1007,200,127.06272290941396,0,9754,0.39951454114247803,0.605607886314641,0.6809568176632323,0.5050714594147433,1.220939996423981,1.0056494624681391,0.56005859375,1.060107421875,0.17239705486610493,0.22163064893895362,1.0,1.0,1.0,0.3076055255662014,0.3056097740519514,0.29797855432133125,0.3019430192139925,0,0.3076055255662014,False,4057.0,2517,3136.0,2500,3969.0,2487,3970.0,2486,,
e2_B_p0.8_c016_l0.80_L2_g1.0_r08,B,0.8,0.8,2.0,L2,1.0,16,8,1008,200,117.32706051151865,0,9752,0.4010626572354103,0.604859121353946,0.7155274279872721,0.5064746535876345,1.186596531440018,1.005406182270458,0.56005859375,1.0595214843749998,0.19887984947746726,0.19070382002854838,1.0,1.0,1.0,0.2962701387133812,0.30860430890200635,0.3002633935641814,0.3024146939282217,1,0.30860430890200635,False,4048.0,2442,3017.0,2550,3114.0,2484,4036.0,2516,,
e2_B_p0.8_c016_l0.80_L2_g1.0_r09,B,0.8,0.8,2.0,L2,1.0,16,9,1009,200,113.35357997581639,0,9757,0.4033445550842302,0.6021410639596073,0.7223652199727532,0.5056801948831274,1.175082089365737,1.0036530518033469,0.56005859375,1.05908203125,0.21935443720657616,0.1758359957474111,1.0,1.0,1.0,0.3015329397603696,0.2943612407857165,0.30311854407658056,0.29855307290878597,2,0.30311854407658056,False,3901.0,2512,4061.0,2450,3204.0,2544,3954.0,2486,,
e2_B_p0.8_c016_l0.80_L2_g1.0_r10,B,0.8,0.8,2.0,L2,1.0,16,10,1010,200,140.7629605963259,0,9737,0.4050047900790002,0.599694197825461,0.6906495323733226,0.5046486044232503,1.216331522815185,1.0048966816974803,0.5595703125,1.0595703125,0.18848736063968904,0.22430665409386616,1.0,1.0,1.0,0.29754614786939443,0.30434905093134956,0.30012820983516847,0.30404705432319923,1,0.30434905093134956,False,3206.0,2476,3967.0,2514,3072.0,2501,3046.0,2500,,
e2_B_p0.8_c032_l0.50_L1_g1.0_r01,B,0.8,0.5,1.25,L1,1.0,32,1,1001,200,174.7815711960664,0,9756,0.3961748969133426,0.6042561025195476,0.56201171875,0.5002998661596871,1.0625,0.9996583309193122,0.55712890625,1.055908203125,0.0,0.0,1.0,1.0,1.0,0.18429738326305148,0.18554602627103856,0.18679946631171157,0.18483932495572655,2,0.18679946631171157,False,7159.0,2460,7199.0,2528,8104.0,2504,7313.0,2487,,
e2_B_p0.8_c032_l0.50_L1_g1.0_r02,B,0.8,0.5,1.25,L1,1.0,32,2,1002,200,185.2772973093872,0,9758,0.40433133213505656,0.5970150045087093,0.5625,0.5013367992969692,1.0616845703125,1.0011376164576542,0.55712890625,1.05712890625,0.0,0.0,1.0,1.0,1.0,0.19115146143881223,0.18765316260085643,0.18241892690493683,0.1823448990808154,0,0.19115146143881223,False,8030.0,2533,8059.0,2500,8094.0,2444,7214.0,2499,,
e2_B_p0.8_c032_l0.50_L1_g1.0_r03,B,0.8,0.5,1.25,L1,1.0,32,3,1003,200,212.12305698320247,0,9746,0.40069634644755053,0.5999728178011797,0.56201171875,0.5004265663815198,1.0625,1.0000031710859514,0.55712890625,1.0576171875,0.0,0.0,1.0,1.0,1.0,0.18658905273894555,0.1913775803894368,0.18712129181268172,0.18147247443533113,1,0.1913775803894368,False,7185.0,2524,7432.0,2560,7419.0,2473,7993.0,2420,,
e2_B_p0.8_c032_l0.50_L1_g1.0_r04,B,0.8,0.5,1.25,L1,1.0,32,4,1004,200,190.31800774955192,0,9760,0.39789449603161126,0.6032161739290299,0.56201171875,0.5014423168968842,1.0625,1.0003437958691301,0.556640625,1.056640625,0.0,0.0,1.0,1.0,1.0,0.18336950412922123,0.1860188286570215,0.18861192673033017,0.18862172518741224,3,0.18862172518741224,False,7981.0,2480,7414.0,2447,8078.0,2540,7446.0,2511,,
e2_B_p0.8_c032_l0.50_L1_g1.0_r05,B,0.8,0.5,1.25,L1,1.0,32,5,1005,200,235.3039064368407,0,9727,0.39992579652479054,0.6005705551113766,0.56201171875,0.5001169435777736,1.06201171875,1.0012001637764179,0.556640625,1.0576171875,0.0,0.0,1.0,1.0,1.0,0.18668332838317936,0.18222436850826,0.18533579874683873,0.1866125295931071,0,0.18668332838317936,False,6826.0,2524,7926.0,2445,7307.0,2491,8073.0,2519,,
e2_B_p0.8_c032_l0.50_L1_g1.0_r06,B,0.8,0.5,1.25,L1,1.0,32,6,1006,200,189.5885948632374,0,9741,0.40228023427778464,0.5987590822203455,0.56201171875,0.5011050673629407,1.0624951171875,1.0012353295742866,0.55712890625,1.05615234375,0.0,0.0,1.0,1.0,1.0,0.1871327530352277,0.18699232943061186,0.18280532827294674,0.18553434970987562,0,0.1871327530352277,False,7396.0,2516,7351.0,2516,8050.0,2460,7976.0,2486,,
e2_B_p0.8_c032_l0.50_L1_g1.0_r07,B,0.8,0.5,1.25,L1,1.0,32,7,1007,200,202.99918478006234,0,9754,0.39951454114247803,0.6012830458785057,0.56201171875,0.5008783007533936,1.0625,1.0008006509067084,0.55712890625,1.05712890625,0.0,0.0,1.0,1.0,1.0,0.18862015335313922,0.18973663361309528,0.18935222691981707,0.19053847947244978,3,0.19053847947244978,False,7345.0,2474,7788.0,2478,6420.0,2517,8009.0,2510,,
e2_B_p0.8_c032_l0.50_L1_g1.0_r08,B,0.8,0.5,1.25,L1,1.0,32,8,1008,200,187.36830026880028,0,9752,0.4010626572354103,0.6005103057951774,0.5625,0.5019780195559158,1.06201171875,1.0016591716127432,0.5576171875,1.05712890625,0.0,0.0,1.0,1.0,1.0,0.18776800653207595,0.19029525222182453,0.18562140165339036,0.1910560237063201,3,0.1910560237063201,False,6969.0,2480,7072.0,2529,7993.0,2468,7384.0,2502,,
e2_B_p0.8_c032_l0.50_L1_g1.0_r09,B,0.8,0.5,1.25,L1,1.0,32,9,1009,200,181.07773968005623,0,9757,0.4033445550842302,0.5976116718957009,0.5625,0.5009225988432932,1.06201171875,1.0000735436963843,0.55712890625,1.056640625,0.0,0.0,1.0,1.0,1.0,0.18428800304675474,0.1903129950774028,0.185719240924288,0.18816145896054223,1,0.1903129950774028,False,8076.0,2437,7124.0,2503,7941.0,2503,8146.0,2536,,
e2_B_p0.8_c032_l0.50_L1_g1.0_r10,B,0.8,0.5,1.25,L1,1.0,32,10,1010,200,224.92513148537145,0,9737,0.4050047900790002,0.5957874954263274,0.56201171875,0.5008418000004969,1.06201171875,1.0005640899255295,0.55712890625,1.05712890625,0.0,0.0015548913284100941,1.0,1.0,1.0,0.18869355831903956,0.18917816726046774,0.18366691586181905,0.1922658998764205,3,0.1922658998764205,False,6223.0,2516,8185.0,2503,7295.0,2420,8170.0,2537,,
e2_B_p0.8_c032_l0.50_L2_g1.0_r01,B,0.8,0.5,1.25,L2,1.0,32,1,1001,200,174.7815711960664,0,9756,0.3961748969133426,0.6042561025195476,0.56201171875,0.5002998661596871,1.0625,0.9996583309193122,0.55712890625,1.055908203125,0.0,0.0,1.0,1.0,1.0,0.18192045356715963,0.18911772460782902,0.188941894909763,0.18150212771677654,1,0.18911772460782902,False,3278.0,2461,3058.0,2527,4034.0,2547,3067.0,2457,,
e2_B_p0.8_c032_l0.50_L2_g1.0_r02,B,0.8,0.5,1.25,L2,1.0,32,2,1002,200,185.2772973093872,0,9758,0.40433133213505656,0.5970150045087093,0.5625,0.5013367992969692,1.0616845703125,1.0011376164576542,0.55712890625,1.05712890625,0.0,0.0,1.0,1.0,1.0,0.18910404548289939,0.18379034700868233,0.18588167989316678,0.18479237764067238,0,0.18910404548289939,False,2958.0,2571,3917.0,2441,3958.0,2463,2095.0,2517,,
e2_B_p0.8_c032_l0.50_L2_g1.0_r03,B,0.8,0.5,1.25,L2,1.0,32,3,1003,200,212.12305698320247,0,9746,0.40069634644755053,0.5999728178011797,0.56201171875,0.5004265663815198,1.0625,1.0000031710859514,0.55712890625,1.0576171875,0.0,0.0,1.0,1.0,1.0,0.19214480167129352,0.18446315708413857,0.18509190001527673,0.18486054060568638,0,0.19214480167129352,False,2997.0,2557,3168.0,2468,3166.0,2478,3932.0,2490,,
e2_B_p0.8_c032_l0.50_L2_g1.0_r04,B,0.8,0.5,1.25,L2,1.0,32,4,1004,200,190.31800774955192,0,9760,0.39789449603161126,0.6032161739290299,0.56201171875,0.5014423168968842,1.0625,1.0003437958691301,0.556640625,1.056640625,0.0,0.0,1.0,1.0,1.0,0.18378035715560526,0.1853513971129466,0.18672010050945173,0.19077012992598155,3,0.19077012992598155,False,4052.0,2448,4041.0,2486,3145.0,2516,4077.0,2541,,
e2_B_p0.8_c032_l0.50_L2_g1.0_r05,B,0.8,0.5,1.25,L2,1.0,32,5,1005,200,235.3039064368407,0,9727,0.39992579652479054,0.6005705551113766,0.56201171875,0.5001169435777736,1.06201171875,1.0012001637764179,0.556640625,1.0576171875,0.0,0.0,1.0,1.0,1.0,0.18728567605773466,0.18518204685919504,0.18697439696408066,0.18141390535037483,0,0.18728567605773466,False,3966.0,2530,3905.0,2484,4060.0,2500,3283.0,2477,,
e2_B_p0.8_c032_l0.50_L2_g1.0_r06,B,0.8,0.5,1.25,L2,1.0,32,6,1006,200,189.5885948632374,0,9741,0.40228023427778464,0.5987590822203455,0.56201171875,0.5011050673629407,1.0624951171875,1.0012353295742866,0.55712890625,1.05615234375,0.0,0.0,1.0,1.0,1.0,0.18728157964809844,0.1819840742661643,0.18671680858260914,0.18648229795179003,0,0.18728157964809844,False,3992.0,2508,3192.0,2492,4073.0,2491,3149.0,2501,,
e2_B_p0.8_c032_l0.50_L2_g1.0_r07,B,0.8,0.5,1.25,L2,1.0,32,7,1007,200,202.99918478006234,0,9754,0.39951454114247803,0.6012830458785057,0.56201171875,0.5008783007533936,1.0625,1.0008006509067084,0.55712890625,1.05712890625,0.0,0.0,1.0,1.0,1.0,0.18992218379813883,0.18417289199041098,0.19146661265337686,0.19268580491657472,3,0.19268580491657472,False,3970.0,2529,3860.0,2399,3999.0,2503,4048.0,2558,,
e2_B_p0.8_c032_l0.50_L2_g1.0_r08,B,0.8,0.5,1.25,L2,1.0,32,8,1008,200,187.36830026880028,0,9752,0.4010626572354103,0.6005103057951774,0.5625,0.5019780195559158,1.06201171875,1.0016591716127432,0.5576171875,1.05712890625,0.0,0.0,1.0,1.0,1.0,0.18672600388781313,0.18891017531815,0.19293742142905698,0.18616708347859082,2,0.19293742142905698,False,4036.0,2464,3095.0,2506,3124.0,2536,4094.0,2486,,
e2_B_p0.8_c032_l0.50_L2_g1.0_r09,B,0.8,0.5,1.25,L2,1.0,32,9,1009,200,181.07773968005623,0,9757,0.4033445550842302,0.5976116718957009,0.5625,0.5009225988432932,1.06201171875,1.0000735436963843,0.55712890625,1.056640625,0.0,0.0,1.0,1.0,1.0,0.1840221936511467,0.1889121569511631,0.1865882090216976,0.1889591383849804,3,0.1889591383849804,False,4029.0,2451,3140.0,2539,3204.0,2491,3981.0,2511,,
e2_B_p0.8_c032_l0.50_L2_g1.0_r10,B,0.8,0.5,1.25,L2,1.0,32,10,1010,200,224.92513148537145,0,9737,0.4050047900790002,0.5957874954263274,0.56201171875,0.5008418000004969,1.06201171875,1.0005640899255295,0.55712890625,1.05712890625,0.0,0.0015548913284100941,1.0,1.0,1.0,0.18860194766178476,0.18805647671643846,0.19066048981481995,0.1864856271247037,2,0.19066048981481995,False,3087.0,2501,4032.0,2494,3077.0,2522,4043.0,2473,,
e2_B_p0.8_c032_l0.65_L1_g1.0_r01,B,0.8,0.65,1.625,L1,1.0,32,1,1001,200,134.5606698529639,0,9756,0.3961748969133426,0.6059000868055049,0.6074700170479638,0.5019554738525921,1.0938991734606818,1.0012581050532896,0.55810546875,1.056396484375,0.10335039281376408,0.09418457344836528,1.0,1.0,1.0,0.24082334242872525,0.24300103599245645,0.24085436324900308,0.23924839619508326,1,0.24300103599245645,False,8085.0,2501,7368.0,2505,7967.0,2496,6284.0,2477,,
e2_B_p0.8_c032_l0.65_L1_g1.0_r02,B,0.8,0.65,1.625,L1,1.0,32,2,1002,200,142.63491770193247,0,9757,0.40432269955808636,0.5989215248675227,0.6493166039969035,0.5032485791641701,1.109163627252328,1.002970705089016,0.55810546875,1.05859375,0.138706860502916,0.10019027750125102,1.0,1.0,1.0,0.23938598903498443,0.23758967496416186,0.24205234566801762,0.24760075834981676,3,0.24760075834981676,False,8137.0,2477,7070.0,2463,8138.0,2489,6130.0,2550,,
e2_B_p0.8_c032_l0.65_L1_g1.0_r03,B,0.8,0.65,1.625,L1,1.0,32,3,1003,200,163.28899515534806,0,9746,0.40069634644755053,0.6015595405648039,0.6089166869195903,0.5019616933938624,1.1403131283234866,1.0017972333155902,0.55810546875,1.05859375,0.11470721099507068,0.1612827389696735,1.0,1.0,1.0,0.24885896789951936,0.23598722391510804,0.24151898583108136,0.24414333696169604,0,0.24885896789951936,False,7322.0,2535,8158.0,2427,7133.0,2483,7394.0,2532,,
e2_B_p0.8_c032_l0.65_L1_g1.0_r04,B,0.8,0.65,1.625,L1,1.0,32,4,1004,200,146.4996543986938,0,9760,0.39789449603161126,0.604755362230902,0.5855268378323762,0.5030024524080046,1.087542225471815,1.0018012469190438,0.55810546875,1.0576171875,0.08198765349359724,0.09069173682732926,1.0,1.0,1.0,0.24044923593485704,0.24370492110798986,0.24303948205147993,0.24342231170712558,1,0.24370492110798986,False,8024.0,2430,6347.0,2497,6217.0,2489,7981.0,2562,,
e2_B_p0.8_c032_l0.65_L1_g1.0_r05,B,0.8,0.65,1.625,L1,1.0,32,5,1005,200,181.10903710285822,0,9727,0.39992579652479054,0.6018172101788836,0.564644247533306,0.5013063120969389,1.1040400950622098,1.0026752893497985,0.55712890625,1.05859375,0.05458939688736788,0.07546813923690694,1.0,1.0,1.0,0.23748702509219288,0.2422900651003301,0.24619316979211786,0.23714305077532846,2,0.24619316979211786,False,8094.0,2474,8167.0,2501,8009.0,2522,7116.0,2480,,
e2_B_p0.8_c032_l0.65_L1_g1.0_r06,B,0.8,0.65,1.625,L1,1.0,32,6,1006,200,145.95208919768262,0,9741,0.40228023427778464,0.6006247400503988,0.6002033931511687,0.5029782504891727,1.1270779572231504,1.0030699722640957,0.55810546875,1.05712890625,0.11310173599857078,0.10691856290744456,1.0,1.0,1.0,0.2391553854499111,0.24942164397470262,0.23459390112619394,0.24202897307339208,1,0.24942164397470262,False,6303.0,2490,7972.0,2576,7873.0,2414,7371.0,2498,,
e2_B_p0.8_c032_l0.65_L1_g1.0_r08,B,0.8,0.65,1.625,L1,1.0,32,8,1008,200,144.23729678128868,0,9752,0.4010626572354103,0.6020739652625714,0.6038979279842902,0.5035890632343913,1.0852463249176072,1.0030299184495817,0.55859375,1.0576171875,0.1011296858486459,0.09195805580922739,1.0,1.0,1.0,0.24102332066529725,0.25003126831822714,0.24671788141837026,0.24337499192683998,1,0.25003126831822714,False,7183.0,2442,7865.0,2551,7358.0,2511,8180.0,2475,,
e2_B_p0.8_c032_l0.65_L1_g1.0_r07,B,0.8,0.65,1.625,L1,1.0,32,7,1007,200,156.26905439812487,0,9754,0.39951454114247803,0.60267644837375,0.5671834948083808,0.5021755103625837,1.1170162906644878,1.002576811720887,0.55810546875,1.05810546875,0.06354360957302121,0.12507340195010383,1.0,1.0,1.0,0.2432332857805204,0.24817189302193068,0.25025817496652514,0.24403715460845465,2,0.25025817496652514,False,8104.0,2484,7330.0,2520,8154.0,2501,8038.0,2473,,
e2_B_p0.8_c032_l0.65_L1_g1.0_r09,B,0.8,0.65,1.625,L1,1.0,32,9,1009,200,139.40133370821633,0,9757,0.4033445550842302,0.5992895685710077,0.63821789335344,0.5027174212861212,1.0641454007276987,1.0012647445975693,0.55810546875,1.0576171875,0.12198370111702446,0.032372565556236646,1.0,1.0,1.0,0.24951994895215657,0.23732733721564236,0.24431585510905884,0.2418610676720322,0,0.24951994895215657,False,8167.0,2539,7241.0,2442,7814.0,2504,8151.0,2494,,
e2_B_p0.8_c032_l0.65_L1_g1.0_r10,B,0.8,0.65,1.625,L1,1.0,32,10,1010,200,173.1330263228819,0,9737,0.4050047900790002,0.5972774124379909,0.58565868822981,0.50228237083951,1.1028772001939318,1.0022643816743255,0.55810546875,1.0583740234375,0.09077260890600705,0.11184150054086321,1.0,1.0,1.0,0.24289411066476252,0.24649795781259032,0.24299379586993913,0.24755197827168104,3,0.24755197827168104,False,7423.0,2482,8181.0,2513,7141.0,2479,8094.0,2502,,
e2_B_p0.8_c032_l0.65_L2_g1.0_r01,B,0.8,0.65,1.625,L2,1.0,32,1,1001,200,134.5606698529639,0,9756,0.3961748969133426,0.6059000868055049,0.6074700170479638,0.5019554738525921,1.0938991734606818,1.0012581050532896,0.55810546875,1.056396484375,0.10335039281376408,0.09418457344836528,1.0,1.0,1.0,0.2432190611906463,0.24275606745294281,0.2415838322289386,0.23636817699274035,0,0.2432190611906463,False,3051.0,2554,4036.0,2529,3116.0,2474,3042.0,2436,,
e2_B_p0.8_c032_l0.65_L2_g1.0_r02,B,0.8,0.65,1.625,L2,1.0,32,2,1002,200,142.63491770193247,0,9757,0.40432269955808636,0.5989215248675227,0.6493166039969035,0.5032485791641701,1.109163627252328,1.002970705089016,0.55810546875,1.05859375,0.138706860502916,0.10019027750125102,1.0,1.0,1.0,0.250779563519474,0.23636481660852643,0.2404089370171264,0.23907545087185383,0,0.250779563519474,False,3827.0,2583,4075.0,2458,3991.0,2495,3157.0,2455,,
e2_B_p0.8_c032_l0.65_L2_g1.0_r03,B,0.8,0.65,1.625,L2,1.0,32,3,1003,200,163.28899515534806,0,9746,0.40069634644755053,0.6015595405648039,0.6089166869195903,0.5019616933938624,1.1403131283234866,1.0017972333155902,0.55810546875,1.05859375,0.11470721099507068,0.1612827389696735,1.0,1.0,1.0,0.24131858674103318,0.23771440748253705,0.24457531555126505,0.24690020483256953,3,0.24690020483256953,False,3166.0,2472,4064.0,2457,3225.0,2510,4087.0,2553,,
e2_B_p0.8_c032_l0.65_L2_g1.0_r04,B,0.8,0.65,1.625,L2,1.0,32,4,1004,200,146.4996543986938,0,9760,0.39789449603161126,0.604755362230902,0.5855268378323762,0.5030024524080046,1.087542225471815,1.0018012469190438,0.55810546875,1.0576171875,0.08198765349359724,0.09069173682732926,1.0,1.0,1.0,0.23923138732961863,0.24168817139872636,0.24360737067688037,0.24608902139622701,3,0.24608902139622701,False,4060.0,2442,3983.0,2495,3126.0,2511,2897.0,2543,,
e2_B_p0.8_c032_l0.65_L2_g1.0_r06,B,0.8,0.65,1.625,L2,1.0,32,6,1006,200,145.95208919768262,0,9741,0.40228023427778464,0.6006247400503988,0.6002033931511687,0.5029782504891727,1.1270779572231504,1.0030699722640957,0.55810546875,1.05712890625,0.11310173599857078,0.10691856290744456,1.0,1.0,1.0,0.23805096197247996,0.23930422036695784,0.2455820569508293,0.24226266433393262,2,0.2455820569508293,False,3149.0,2461,3167.0,2488,3911.0,2544,2928.0,2499,,
